ticker,type,strike,lastPrice,bid,ask,volume,openInterest,impliedVolatility,expiration,spot_price
SPY,put,666.0,9.69,9.61,9.65,306.0,799.0,0.22992713439941403,2026-03-27,666.97998046875
SPY,put,667.0,10.05,10.01,10.06,467.0,798.0,0.22788247711181642,2026-03-27,666.97998046875
SPY,put,668.0,10.35,10.51,10.57,1381.0,1653.0,0.22772989074707028,2026-03-27,666.97998046875
SPY,put,669.0,10.94,10.94,11.09,562.0,1559.0,0.22748575256347653,2026-03-27,666.97998046875
SPY,put,670.0,11.5,11.29,11.42,2875.0,13998.0,0.22248091979980467,2026-03-27,666.97998046875
SPY,put,671.0,11.94,11.78,12.05,562.0,1903.0,0.22400678344726557,2026-03-27,666.97998046875
SPY,put,672.0,12.34,12.36,12.67,286.0,1004.0,0.22492230163574217,2026-03-27,666.97998046875
SPY,put,673.0,12.98,12.79,12.99,243.0,1087.0,0.21851367431640623,2026-03-27,666.97998046875
SPY,put,674.0,13.75,13.38,13.73,31.0,752.0,0.22150436706542967,2026-03-27,666.97998046875
SPY,put,675.0,13.94,13.91,14.25,829.0,8144.0,0.21894091613769529,2026-03-27,666.97998046875
SPY,put,676.0,12.54,14.51,14.92,6.0,484.0,0.21955126159667968,2026-03-27,666.97998046875
SPY,put,677.0,15.35,15.24,15.64,3.0,1014.0,0.2210466079711914,2026-03-27,666.97998046875
SPY,put,678.0,15.89,15.91,16.27,32.0,5573.0,0.2199785034179687,2026-03-27,666.97998046875
SPY,put,679.0,16.6,16.5,16.92,2.0,557.0,0.21903246795654296,2026-03-27,666.97998046875
SPY,put,680.0,17.43,17.28,17.63,5048.0,3629.0,0.21921557159423827,2026-03-27,666.97998046875
SPY,put,681.0,17.96,17.96,18.33,2.0,837.0,0.21875781249999998,2026-03-27,666.97998046875
SPY,put,682.0,17.69,18.6,19.02,33.0,1920.0,0.2176591906738281,2026-03-27,666.97998046875
SPY,put,683.0,15.51,19.42,19.86,39.0,1083.0,0.22034471069335934,2026-03-27,666.97998046875
SPY,put,684.0,18.87,20.26,20.71,56.0,1064.0,0.2230302307128906,2026-03-27,666.97998046875
SPY,put,685.0,21.08,20.97,21.52,68.0,2161.0,0.2243729907226562,2026-03-27,666.97998046875
SPY,put,686.0,19.65,21.86,22.49,3.0,741.0,0.23011023803710937,2026-03-27,666.97998046875
SPY,put,687.0,21.94,22.59,23.05,46.0,719.0,0.22333540344238278,2026-03-27,666.97998046875
SPY,put,688.0,23.7,23.52,24.0,17.0,795.0,0.22809609802246095,2026-03-27,666.97998046875
SPY,put,689.0,22.3,24.39,25.04,4.0,9949.0,0.2356033471679687,2026-03-27,666.97998046875
SPY,put,690.0,25.77,25.4,25.94,38.0,9712.0,0.23859403991699218,2026-03-27,666.97998046875
SPY,put,691.0,22.2,26.3,28.06,5.0,741.0,0.27960925476074217,2026-03-27,666.97998046875
SPY,put,692.0,21.97,27.22,28.99,4.0,462.0,0.28388167297363276,2026-03-27,666.97998046875
SPY,put,693.0,28.29,28.17,28.85,3.0,1061.0,0.2536695727539063,2026-03-27,666.97998046875
SPY,put,694.0,24.45,28.32,31.04,1.0,532.0,0.2980416876220703,2026-03-27,666.97998046875
SPY,put,695.0,24.69,29.11,31.91,10.0,784.0,0.3001778967285156,2026-03-27,666.97998046875
SPY,put,696.0,28.98,30.07,32.86,1.0,152.0,0.30475548767089844,2026-03-27,666.97998046875
SPY,put,697.0,27.3,31.07,33.89,2.0,167.0,0.3117744604492187,2026-03-27,666.97998046875
SPY,put,698.0,30.7,32.08,34.86,2.0,30.0,0.316840327758789,2026-03-27,666.97998046875
SPY,put,699.0,28.33,33.08,35.87,2.0,73.0,0.32318792053222645,2026-03-27,666.97998046875
SPY,put,700.0,35.0,34.26,36.92,1.0,639.0,0.33075620422363283,2026-03-27,666.97998046875
SPY,put,701.0,33.83,35.06,37.87,11.0,35.0,0.3350286224365234,2026-03-27,666.97998046875
SPY,put,702.0,31.0,36.06,38.8,3.0,305.0,0.33850759155273435,2026-03-27,666.97998046875
SPY,put,703.0,35.96,37.05,39.86,1.0,7.0,0.3463810479736328,2026-03-27,666.97998046875
SPY,put,704.0,30.41,38.13,40.88,3.0,14.0,0.35278967529296873,2026-03-27,666.97998046875
SPY,put,705.0,40.38,39.15,41.95,2.0,53.0,0.36096830444335937,2026-03-27,666.97998046875
SPY,put,706.0,41.27,40.05,42.86,2.0,7.0,0.3635927899169922,2026-03-27,666.97998046875
SPY,put,707.0,35.6,41.21,43.97,22.0,80.0,0.37305314453125,2026-03-27,666.97998046875
SPY,put,708.0,40.9,42.08,44.88,1.0,3.0,0.37555556091308595,2026-03-27,666.97998046875
SPY,put,709.0,41.0,43.22,46.04,1.0,10.0,0.3867859173583984,2026-03-27,666.97998046875
SPY,put,710.0,48.18,44.24,46.97,25.0,308.0,0.3898986791992188,2026-03-27,666.97998046875
SPY,put,712.0,38.22,46.11,48.91,56.0,13.0,0.3988707574462891,2026-03-27,666.97998046875
SPY,put,713.0,48.03,47.04,49.83,1.0,1.0,0.40143420837402344,2026-03-27,666.97998046875
SPY,put,714.0,34.6,48.05,50.86,10.0,7.0,0.40796490478515623,2026-03-27,666.97998046875
SPY,put,715.0,48.6,49.05,51.84,1.0,9.0,0.4126645648193359,2026-03-27,666.97998046875
SPY,put,716.0,28.1,50.15,52.92,3.0,2.0,0.4209652630615235,2026-03-27,666.97998046875
SPY,put,720.0,50.0,54.04,56.84,1.0,0.0,0.4392756268310547,2026-03-27,666.97998046875
SPY,put,723.0,34.5,57.04,59.85,,6.0,0.45532771240234376,2026-03-27,666.97998046875
SPY,put,724.0,56.62,58.04,60.85,2.0,2.0,0.46045461425781253,2026-03-27,666.97998046875
SPY,put,725.0,33.45,59.04,61.85,,1.0,0.4655815161132813,2026-03-27,666.97998046875
SPY,put,729.0,41.85,63.13,65.86,5.0,1.0,0.48633326171875,2026-03-27,666.97998046875
SPY,put,730.0,60.5,64.06,66.88,6.0,0.0,0.49219257812500006,2026-03-27,666.97998046875
SPY,call,610.0,66.26,61.28,61.63,2.0,4.0,0.27530631927490234,2026-04-24,666.97998046875
SPY,call,615.0,57.77,56.87,57.28,1.0,6.0,0.2706371765136719,2026-04-24,666.97998046875
SPY,call,620.0,58.57,52.61,52.87,3.0,4.0,0.2634656173706055,2026-04-24,666.97998046875
SPY,call,625.0,51.81,48.24,48.53,1.0,30.0,0.25623302368164064,2026-04-24,666.97998046875
SPY,call,629.0,44.96,44.91,45.24,,2.0,0.2523268127441406,2026-04-24,666.97998046875
SPY,call,630.0,48.75,44.11,44.36,2.0,81.0,0.2503126727294922,2026-04-24,666.97998046875
SPY,call,632.0,57.43,42.36,42.7,,,0.24762715270996094,2026-04-24,666.97998046875
SPY,call,634.0,55.93,40.79,41.1,,1.0,0.2456130126953125,2026-04-24,666.97998046875
SPY,call,635.0,43.62,40.0,40.25,3.0,232.0,0.24375145904541018,2026-04-24,666.97998046875
SPY,call,640.0,40.31,36.04,36.27,13.0,506.0,0.23740386627197263,2026-04-24,666.97998046875
SPY,call,645.0,32.11,32.11,32.29,8.0,260.0,0.22939308212280274,2026-04-24,666.97998046875
SPY,call,649.0,29.78,29.07,29.32,1.0,3.0,0.2244798011779785,2026-04-24,666.97998046875
SPY,call,650.0,28.7,28.33,28.49,11.0,452.0,0.22196212615966793,2026-04-24,666.97998046875
SPY,call,651.0,27.44,27.58,27.81,,11.0,0.22122971160888671,2026-04-24,666.97998046875
SPY,call,655.0,25.0,24.74,24.96,28.0,123.0,0.21590444747924803,2026-04-24,666.97998046875
SPY,call,656.0,32.01,23.95,24.2,,1.0,0.21378349700927735,2026-04-24,666.97998046875
SPY,call,657.0,23.47,23.21,23.51,3.0,205.0,0.21244073699951171,2026-04-24,666.97998046875
SPY,call,658.0,24.65,22.53,22.75,,27.0,0.21015194152832029,2026-04-24,666.97998046875
SPY,call,659.0,29.77,21.92,22.12,,1.0,0.2093279751586914,2026-04-24,666.97998046875
SPY,call,660.0,21.25,21.2,21.38,13.0,329.0,0.20710021423339842,2026-04-24,666.97998046875
SPY,call,661.0,23.5,20.53,20.74,3.0,305.0,0.20597107513427731,2026-04-24,666.97998046875
SPY,call,662.0,23.84,19.82,20.02,10.0,42.0,0.2038043487548828,2026-04-24,666.97998046875
SPY,call,663.0,20.95,19.22,19.42,1.0,61.0,0.20296512374877929,2026-04-24,666.97998046875
SPY,call,664.0,20.0,18.67,18.72,2.0,533.0,0.20084417327880855,2026-04-24,666.97998046875
SPY,call,665.0,18.0,18.02,18.07,7.0,165.0,0.19919624053955076,2026-04-24,666.97998046875
SPY,call,666.0,17.44,17.36,17.41,8.0,92.0,0.19733468688964845,2026-04-24,666.97998046875
SPY,call,667.0,16.8,16.69,16.74,8.0,216.0,0.19525951232910155,2026-04-24,666.97998046875
SPY,call,668.0,16.1,16.12,16.16,140.0,217.0,0.1941303732299805,2026-04-24,666.97998046875
SPY,call,669.0,15.68,15.5,15.55,128.0,182.0,0.1925282164001465,2026-04-24,666.97998046875
SPY,call,670.0,15.06,14.89,14.93,409.0,480.0,0.19069718002319336,2026-04-24,666.97998046875
SPY,call,671.0,14.41,14.29,14.34,18.0,202.0,0.18909502319335939,2026-04-24,666.97998046875
SPY,call,672.0,13.59,13.7,13.75,40.0,271.0,0.18738605590820312,2026-04-24,666.97998046875
SPY,call,673.0,13.17,13.14,13.18,196.0,300.0,0.18579915771484373,2026-04-24,666.97998046875
SPY,call,674.0,12.63,12.59,12.64,7.0,160.0,0.18442588043212887,2026-04-24,666.97998046875
SPY,call,675.0,12.17,11.93,11.98,26.0,390.0,0.1814962222290039,2026-04-24,666.97998046875
SPY,call,676.0,11.55,11.41,11.45,27.0,274.0,0.1800008758544922,2026-04-24,666.97998046875
SPY,call,677.0,11.41,10.86,10.9,7.0,138.0,0.17810880493164064,2026-04-24,666.97998046875
SPY,call,677.5,11.56,10.66,10.7,99.0,148.0,0.17801725311279298,2026-04-24,666.97998046875
SPY,call,678.0,10.55,10.39,10.43,23.0,93.0,0.17704070037841796,2026-04-24,666.97998046875
SPY,call,679.0,10.88,9.88,9.92,1.0,148.0,0.17536225036621095,2026-04-24,666.97998046875
SPY,call,680.0,9.5,9.38,9.42,17.0,746.0,0.1736532830810547,2026-04-24,666.97998046875
SPY,call,681.0,8.91,8.92,8.96,3.0,86.0,0.17228000579833985,2026-04-24,666.97998046875
SPY,call,682.0,8.47,8.42,8.46,5.0,630.0,0.17026586578369146,2026-04-24,666.97998046875
SPY,call,682.5,8.22,8.14,8.18,40.0,45.0,0.16880103668212892,2026-04-24,666.97998046875
SPY,call,683.0,9.42,7.93,7.97,4.0,61.0,0.16819069122314456,2026-04-24,666.97998046875
SPY,call,684.0,7.59,7.5,7.55,10.0,159.0,0.16687844848632816,2026-04-24,666.97998046875
SPY,call,685.0,7.07,7.07,7.12,28.0,384.0,0.16524577438354493,2026-04-24,666.97998046875
SPY,call,686.0,7.23,6.65,6.69,2.0,57.0,0.16346051391601565,2026-04-24,666.97998046875
SPY,call,687.0,7.63,6.2,6.25,17.0,33.0,0.1613243048095703,2026-04-24,666.97998046875
SPY,call,687.5,6.5,6.02,6.06,1.0,18.0,0.1606224075317383,2026-04-24,666.97998046875
SPY,call,688.0,5.86,5.87,5.9,6.0,118.0,0.16025620025634768,2026-04-24,666.97998046875
SPY,call,689.0,6.68,5.43,5.47,4.0,64.0,0.15787585296630857,2026-04-24,666.97998046875
SPY,call,690.0,5.13,5.12,5.15,46.0,340.0,0.1568687829589844,2026-04-24,666.97998046875
SPY,call,691.0,4.75,4.75,4.79,29.0,35.0,0.1550987811279297,2026-04-24,666.97998046875
SPY,call,692.0,4.42,4.39,4.43,39.0,91.0,0.1530846411132813,2026-04-24,666.97998046875
SPY,call,692.5,5.32,4.27,4.31,6.0,42.0,0.15293205474853522,2026-04-24,666.97998046875
SPY,call,693.0,4.36,4.09,4.13,14.0,111.0,0.15180291564941406,2026-04-24,666.97998046875
SPY,call,694.0,3.81,3.81,3.85,18.0,155.0,0.15061274200439456,2026-04-24,666.97998046875
SPY,call,695.0,3.54,3.53,3.56,90.0,555.0,0.14905636108398437,2026-04-24,666.97998046875
SPY,call,696.0,3.43,3.22,3.26,3.0,513.0,0.14713377288818358,2026-04-24,666.97998046875
SPY,call,697.0,3.4,2.98,3.01,1.0,174.0,0.14579101287841795,2026-04-24,666.97998046875
SPY,call,697.5,2.88,2.84,2.88,8.0,413.0,0.14496704650878905,2026-04-24,666.97998046875
SPY,call,698.0,2.72,2.73,2.77,18.0,505.0,0.14441773559570312,2026-04-24,666.97998046875
SPY,call,699.0,2.54,2.5,2.54,2.0,287.0,0.14298342376708983,2026-04-24,666.97998046875
SPY,call,700.0,2.33,2.3,2.33,66.0,693.0,0.14173221557617188,2026-04-24,666.97998046875
SPY,call,701.0,2.11,2.11,2.14,17.0,451.0,0.14063359375,2026-04-24,666.97998046875
SPY,call,702.0,1.98,1.91,1.94,2.0,392.0,0.13904669555664065,2026-04-24,666.97998046875
SPY,call,703.0,1.76,1.74,1.77,10.0,241.0,0.13788703918457032,2026-04-24,666.97998046875
SPY,call,704.0,1.61,1.58,1.61,16.0,128.0,0.13672738281250002,2026-04-24,666.97998046875
SPY,call,705.0,1.45,1.44,1.46,104.0,1194.0,0.13556772644042972,2026-04-24,666.97998046875
SPY,call,706.0,1.36,1.3,1.33,45.0,290.0,0.13465220825195315,2026-04-24,666.97998046875
SPY,call,707.0,1.19,1.18,1.21,23.0,291.0,0.133797724609375,2026-04-24,666.97998046875
SPY,call,708.0,1.1,1.07,1.09,10.0,454.0,0.1326380682373047,2026-04-24,666.97998046875
SPY,call,709.0,1.03,0.97,0.98,26.0,423.0,0.13160048095703125,2026-04-24,666.97998046875
SPY,call,710.0,0.88,0.88,0.89,45.0,938.0,0.13092910095214844,2026-04-24,666.97998046875
SPY,call,711.0,0.85,0.79,0.8,1.0,162.0,0.13001358276367186,2026-04-24,666.97998046875
SPY,call,712.0,0.73,0.71,0.74,24.0,361.0,0.1299525482177734,2026-04-24,666.97998046875
SPY,call,713.0,0.75,0.65,0.66,1.0,391.0,0.12897599548339844,2026-04-24,666.97998046875
SPY,call,714.0,0.6,0.59,0.61,4.0,441.0,0.12897599548339844,2026-04-24,666.97998046875
SPY,call,715.0,0.53,0.53,0.54,150.0,1279.0,0.127938408203125,2026-04-24,666.97998046875
SPY,call,720.0,0.34,0.32,0.33,66.0,1351.0,0.12622944091796873,2026-04-24,666.97998046875
SPY,call,725.0,0.21,0.21,0.22,18.0,943.0,0.12708392456054687,2026-04-24,666.97998046875
SPY,call,730.0,0.14,0.14,0.15,2.0,404.0,0.12842668457031248,2026-04-24,666.97998046875
SPY,put,605.0,4.2,4.21,4.23,27.0,309.0,0.28284408569335934,2026-04-24,666.97998046875
SPY,put,610.0,4.73,4.66,4.7,37.0,454.0,0.275825112915039,2026-04-24,666.97998046875
SPY,put,615.0,5.24,5.21,5.25,93.0,293.0,0.26926389923095706,2026-04-24,666.97998046875
SPY,put,620.0,5.85,5.83,5.87,172.0,1310.0,0.26270268554687504,2026-04-24,666.97998046875
SPY,put,625.0,6.55,6.57,6.61,43.0,608.0,0.2568128518676758,2026-04-24,666.97998046875
SPY,put,626.0,6.03,6.71,6.75,1.0,142.0,0.25534802276611335,2026-04-24,666.97998046875
SPY,put,627.0,6.09,6.88,6.91,8.0,47.0,0.2541273318481446,2026-04-24,666.97998046875
SPY,put,628.0,5.58,6.96,7.0,5.0,240.0,0.2517469845581054,2026-04-24,666.97998046875
SPY,put,629.0,6.44,7.18,7.22,2.0,76.0,0.25135026000976557,2026-04-24,666.97998046875
SPY,put,630.0,7.3,7.34,7.38,436.0,741.0,0.24994646545410154,2026-04-24,666.97998046875
SPY,put,631.0,6.56,7.45,7.49,1.0,1036.0,0.2477492218017578,2026-04-24,666.97998046875
SPY,put,632.0,5.86,7.64,7.68,2.0,26.0,0.2466811172485352,2026-04-24,666.97998046875
SPY,put,633.0,7.16,7.81,7.85,2.0,170.0,0.2452773226928711,2026-04-24,666.97998046875
SPY,put,634.0,7.05,8.0,8.05,1.0,33.0,0.2442397354125977,2026-04-24,666.97998046875
SPY,put,635.0,8.3,8.22,8.26,23.0,531.0,0.24326318267822267,2026-04-24,666.97998046875
SPY,put,636.0,8.4,8.34,8.39,10.0,61.0,0.24106593902587892,2026-04-24,666.97998046875
SPY,put,637.0,8.02,8.59,8.63,1.0,37.0,0.24040981765747066,2026-04-24,666.97998046875
SPY,put,638.0,8.64,8.73,8.77,20.0,77.0,0.23825834991455075,2026-04-24,666.97998046875
SPY,put,639.0,8.5,8.95,9.0,97.0,44.0,0.23731231445312498,2026-04-24,666.97998046875
SPY,put,640.0,9.2,9.16,9.21,36.0,632.0,0.23600007171630855,2026-04-24,666.97998046875
SPY,put,641.0,8.32,9.38,9.42,3.0,39.0,0.23462679443359374,2026-04-24,666.97998046875
SPY,put,642.0,8.0,9.58,9.62,109.0,114.0,0.23303989624023438,2026-04-24,666.97998046875
SPY,put,643.0,9.72,9.81,9.86,1.0,204.0,0.23194127441406248,2026-04-24,666.97998046875
SPY,put,644.0,9.17,10.07,10.12,1.0,60.0,0.23101049758911135,2026-04-24,666.97998046875
SPY,put,645.0,10.49,10.27,10.32,49.0,595.0,0.22922523712158205,2026-04-24,666.97998046875
SPY,put,646.0,9.92,10.45,10.5,4.0,131.0,0.2271042866516113,2026-04-24,666.97998046875
SPY,put,647.0,10.36,10.72,10.77,36.0,45.0,0.2260819580078125,2026-04-24,666.97998046875
SPY,put,648.0,10.05,10.94,10.99,1.0,28.0,0.22434247344970698,2026-04-24,666.97998046875
SPY,put,649.0,11.38,11.21,11.27,2.0,20.0,0.22330488616943356,2026-04-24,666.97998046875
SPY,put,650.0,11.6,11.55,11.6,50.0,529.0,0.22278609252929685,2026-04-24,666.97998046875
SPY,put,651.0,11.42,11.74,11.79,7.0,28.0,0.2204515211486816,2026-04-24,666.97998046875
SPY,put,652.0,11.26,12.0,12.05,1.0,12.0,0.21891039886474606,2026-04-24,666.97998046875
SPY,put,653.0,10.99,12.24,12.3,1.0,44.0,0.21717091430664062,2026-04-24,666.97998046875
SPY,put,654.0,11.23,12.59,12.64,1.0,17.0,0.21643849975585935,2026-04-24,666.97998046875
SPY,put,655.0,12.81,12.84,12.89,19.0,326.0,0.21453117019653317,2026-04-24,666.97998046875
SPY,put,656.0,12.92,13.13,13.18,1.0,121.0,0.21302056518554688,2026-04-24,666.97998046875
SPY,put,657.0,11.14,13.42,13.48,3.0,54.0,0.21155573608398434,2026-04-24,666.97998046875
SPY,put,658.0,13.51,13.76,13.82,1.0,104.0,0.2104571142578125,2026-04-24,666.97998046875
SPY,put,659.0,14.3,14.05,14.1,37.0,159.0,0.2085650433349609,2026-04-24,666.97998046875
SPY,put,660.0,14.4,14.46,14.5,154.0,673.0,0.20801573242187496,2026-04-24,666.97998046875
SPY,put,661.0,14.69,14.67,14.73,1.0,190.0,0.20536072967529295,2026-04-24,666.97998046875
SPY,put,662.0,14.83,15.02,15.08,9.0,131.0,0.20401796966552732,2026-04-24,666.97998046875
SPY,put,663.0,15.37,15.43,15.48,7.0,366.0,0.2031634860229492,2026-04-24,666.97998046875
SPY,put,664.0,15.8,15.74,15.8,4.0,173.0,0.20127141510009766,2026-04-24,666.97998046875
SPY,put,665.0,15.99,16.15,16.2,61.0,391.0,0.20021856918334957,2026-04-24,666.97998046875
SPY,put,666.0,16.37,16.42,16.49,36.0,103.0,0.1977619287109375,2026-04-24,666.97998046875
SPY,put,667.0,17.0,16.78,16.84,62.0,58.0,0.1959308923339844,2026-04-24,666.97998046875
SPY,put,668.0,17.24,17.27,17.34,56.0,385.0,0.19571727142333983,2026-04-24,666.97998046875
SPY,put,669.0,17.59,17.66,17.72,120.0,681.0,0.1940083041381836,2026-04-24,666.97998046875
SPY,put,670.0,17.88,18.09,18.14,91.0,956.0,0.19263502685546874,2026-04-24,666.97998046875
SPY,put,671.0,18.5,18.36,18.43,87.0,192.0,0.18964433410644532,2026-04-24,666.97998046875
SPY,put,672.0,18.4,18.84,18.9,115.0,476.0,0.18863726409912107,2026-04-24,666.97998046875
SPY,put,673.0,19.1,19.31,19.37,63.0,499.0,0.187508125,2026-04-24,666.97998046875
SPY,put,674.0,17.91,19.59,19.94,3.0,123.0,0.18744709045410157,2026-04-24,666.97998046875
SPY,put,675.0,18.58,20.03,20.28,9.0,232.0,0.18454794952392578,2026-04-24,666.97998046875
SPY,put,676.0,18.61,20.44,20.77,1.0,219.0,0.18329674133300777,2026-04-24,666.97998046875
SPY,put,677.0,19.09,20.98,21.37,2.0,486.0,0.18320518951416015,2026-04-24,666.97998046875
SPY,put,677.5,19.39,21.18,21.51,1.0,104.0,0.18122156677246093,2026-04-24,666.97998046875
SPY,put,678.0,19.95,21.44,21.77,1.0,119.0,0.18061122131347657,2026-04-24,666.97998046875
SPY,put,679.0,20.33,21.91,22.27,30.0,129.0,0.1790853576660156,2026-04-24,666.97998046875
SPY,put,680.0,22.5,22.52,22.76,14.0,581.0,0.17728483856201172,2026-04-24,666.97998046875
SPY,put,681.0,21.43,23.0,23.38,4.0,57.0,0.17693388992309572,2026-04-24,666.97998046875
SPY,put,682.0,20.12,23.65,23.98,1.0,43.0,0.17621673400878907,2026-04-24,666.97998046875
SPY,put,682.5,20.91,23.83,24.27,3.0,17.0,0.17568268173217771,2026-04-24,666.97998046875
SPY,put,683.0,20.72,24.09,24.45,2.0,17.0,0.17371431762695314,2026-04-24,666.97998046875
SPY,put,684.0,20.85,24.61,25.02,1.0,9.0,0.1723410403442383,2026-04-24,666.97998046875
SPY,put,685.0,21.65,25.3,25.69,7.0,52.0,0.17208164352416994,2026-04-24,666.97998046875
SPY,put,686.0,25.7,25.8,26.23,1.0,6.0,0.16999121032714848,2026-04-24,666.97998046875
SPY,put,687.0,24.56,26.58,26.98,1.0,3.0,0.17054052124023442,2026-04-24,666.97998046875
SPY,put,688.0,21.25,27.14,27.51,,30.0,0.16797707031250003,2026-04-24,666.97998046875
SPY,put,690.0,26.3,28.51,28.84,4.0,88.0,0.16605448211669926,2026-04-24,666.97998046875
SPY,put,691.0,28.11,29.18,29.69,2.0,12.0,0.1674582766723633,2026-04-24,666.97998046875
SPY,put,692.5,33.74,30.18,30.63,,7.0,0.1645591357421875,2026-04-24,666.97998046875
SPY,put,693.0,33.6,30.56,31.05,,36.0,0.16507792938232424,2026-04-24,666.97998046875
SPY,put,695.0,32.3,32.09,32.46,3.0,21.0,0.16275861663818358,2026-04-24,666.97998046875
SPY,put,700.0,36.3,34.67,37.88,233.0,178.0,0.18534139862060545,2026-04-24,666.97998046875
SPY,put,702.0,40.33,36.43,39.73,1.0,1.0,0.18921709228515626,2026-04-24,666.97998046875
SPY,put,710.0,40.48,43.88,47.22,30.0,13.0,0.20459779785156246,2026-04-24,666.97998046875
SPY,put,714.0,52.0,47.88,51.15,,1.0,0.21472953247070312,2026-04-24,666.97998046875
TSLA,call,360.0,38.79,37.85,38.0,2.0,32.0,0.8203142968749999,2026-03-18,397.8800048828125
TSLA,call,362.5,35.85,34.5,37.05,2.0,31.0,1.0595750146484377,2026-03-18,397.8800048828125
TSLA,call,365.0,34.9,32.8,33.85,20.0,58.0,1.01953615234375,2026-03-18,397.8800048828125
TSLA,call,367.5,32.57,29.45,31.95,10.0,24.0,0.8945323046874999,2026-03-18,397.8800048828125
TSLA,call,370.0,28.3,27.9,28.05,301.0,534.0,0.6816438085937502,2026-03-18,397.8800048828125
TSLA,call,372.5,25.69,25.4,25.55,111.0,157.0,0.6269568554687501,2026-03-18,397.8800048828125
TSLA,call,375.0,23.21,22.85,23.05,202.0,583.0,0.5488326367187502,2026-03-18,397.8800048828125
TSLA,call,377.5,20.8,20.45,20.6,137.0,167.0,0.5537154003906251,2026-03-18,397.8800048828125
TSLA,call,380.0,18.18,17.85,18.0,2887.0,880.0,0.4804739453125,2026-03-18,397.8800048828125
TSLA,call,382.5,15.85,15.45,15.6,181.0,263.0,0.47363807617187503,2026-03-18,397.8800048828125
TSLA,call,385.0,13.13,12.95,13.1,1538.0,1005.0,0.4101621484375,2026-03-18,397.8800048828125
TSLA,call,387.5,10.57,10.5,10.65,388.0,282.0,0.3632876171875,2026-03-18,397.8800048828125
TSLA,call,390.0,8.23,8.15,8.3,7764.0,2223.0,0.33301448242187504,2026-03-18,397.8800048828125
TSLA,call,392.5,5.95,6.0,6.1,1041.0,1350.0,0.31153032226562494,2026-03-18,397.8800048828125
TSLA,call,395.0,4.03,3.95,4.05,5434.0,3364.0,0.2827220166015625,2026-03-18,397.8800048828125
TSLA,call,397.5,2.45,2.43,2.47,11543.0,3514.0,0.27466545654296876,2026-03-18,397.8800048828125
TSLA,call,400.0,1.29,1.29,1.31,48922.0,7105.0,0.26587648193359376,2026-03-18,397.8800048828125
TSLA,call,402.5,0.63,0.61,0.63,53925.0,3889.0,0.26538820556640624,2026-03-18,397.8800048828125
TSLA,call,405.0,0.27,0.26,0.27,57302.0,9261.0,0.266608896484375,2026-03-18,397.8800048828125
TSLA,call,407.5,0.12,0.11,0.12,19484.0,7008.0,0.27637442382812494,2026-03-18,397.8800048828125
TSLA,call,410.0,0.07,0.06,0.07,58019.0,11224.0,0.301764794921875,2026-03-18,397.8800048828125
TSLA,call,412.5,0.03,0.03,0.04,3131.0,2804.0,0.32227240234374993,2026-03-18,397.8800048828125
TSLA,call,415.0,0.03,0.02,0.03,5598.0,6045.0,0.35547519531249994,2026-03-18,397.8800048828125
TSLA,call,417.5,0.01,0.01,0.02,1281.0,1941.0,0.3789124609375,2026-03-18,397.8800048828125
TSLA,call,420.0,0.02,0.01,0.02,2345.0,4778.0,0.41797457031249996,2026-03-18,397.8800048828125
TSLA,call,422.5,0.01,0.01,0.02,849.0,1606.0,0.46094289062500005,2026-03-18,397.8800048828125
TSLA,call,425.0,0.01,0.0,0.01,1095.0,2865.0,0.46094289062500005,2026-03-18,397.8800048828125
TSLA,call,427.5,0.01,0.0,0.01,179.0,894.0,0.500005,2026-03-18,397.8800048828125
TSLA,call,430.0,0.01,0.0,0.01,370.0,2237.0,0.500005,2026-03-18,397.8800048828125
TSLA,call,432.5,0.01,0.0,0.01,26.0,712.0,0.5312546875,2026-03-18,397.8800048828125
TSLA,call,435.0,0.01,0.0,0.01,172.0,1146.0,0.5625043750000001,2026-03-18,397.8800048828125
TSLA,call,437.5,0.01,0.0,0.01,220.0,941.0,0.5937540625000001,2026-03-18,397.8800048828125
TSLA,put,360.0,0.01,0.01,0.02,194.0,1388.0,0.710940390625,2026-03-18,397.8800048828125
TSLA,put,362.5,0.02,0.01,0.02,23.0,1452.0,0.6640658593750002,2026-03-18,397.8800048828125
TSLA,put,365.0,0.02,0.01,0.02,475.0,1781.0,0.6171913281250001,2026-03-18,397.8800048828125
TSLA,put,367.5,0.03,0.01,0.02,691.0,925.0,0.57812921875,2026-03-18,397.8800048828125
TSLA,put,370.0,0.03,0.02,0.03,443.0,3640.0,0.5625043750000001,2026-03-18,397.8800048828125
TSLA,put,372.5,0.02,0.02,0.03,667.0,2792.0,0.51562984375,2026-03-18,397.8800048828125
TSLA,put,375.0,0.03,0.03,0.04,507.0,2180.0,0.49805189453125004,2026-03-18,397.8800048828125
TSLA,put,377.5,0.05,0.04,0.05,785.0,2582.0,0.46289599609375004,2026-03-18,397.8800048828125
TSLA,put,380.0,0.06,0.05,0.06,2074.0,3378.0,0.42383388671875,2026-03-18,397.8800048828125
TSLA,put,382.5,0.07,0.06,0.07,1054.0,2104.0,0.38086556640624997,2026-03-18,397.8800048828125
TSLA,put,385.0,0.1,0.09,0.1,3709.0,9629.0,0.34766277343749996,2026-03-18,397.8800048828125
